User_ID,Country,Continent,Gender,Age,Occupation,Device_Brand,OS_Type,Daily_Screen_Time_Hours,Social_Media_Usage_Hours,Gaming_Hours,Education_Hours,Entertainment_Hours,Sleep_Hours,Battery_Health,Avg_Battery_Drain_Per_Day,Monthly_Data_Usage_GB,WiFi_Usage_GB,App_Notifications_Received,Screen_Unlocks_Per_Day,Physical_Activity_Level,Sleep_Quality,Stress_Level,Productivity_Score,Weekday_Screen_Time_Hours,Weekend_Screen_Time_Hours
U04786,Canada,North America,Other,56,Unemployed,Oppo,iOS,5.9,0.6,2.5,1.2,1.9,5.8,75.5,38.1,22.9,256.0,130,154,Medium,Average,7,43,5.3,6.6
U04787,Pakistan,Asia,Other,38,Self-employed,Vivo,Android,8.4,2.2,0.4,0.8,1.9,9.4,74.3,33.7,5.5,110.0,251,131,Low,Average,1,28,7.6,7.1
U04788,Brazil,South America,Other,30,Self-employed,Oppo,Android,2.6,1.2,0.4,1.4,1.1,7.9,72.8,16.5,28.4,91.9,336,126,High,Poor,2,66,7.2,4.3
U04789,Canada,North America,Other,38,Unemployed,OnePlus,iOS,3.8,3.3,0.2,1.1,2.9,8.2,75.4,15.9,33.4,99.5,279,171,Low,Average,8,67,6.5,3.0
U04790,Australia,Oceania,Male,61,Employee,Huawei,Android,6.0,3.8,0.9,1.4,3.3,9.5,95.0,21.3,42.0,211.1,493,106,Medium,Good,5,68,6.8,6.8
U04791,Canada,North America,Other,60,Employee,Apple,Android,5.8,0.9,1.9,2.1,0.7,6.5,74.5,11.4,12.1,246.3,294,162,Medium,Poor,5,51,8.8,5.4
U04792,Canada,North America,Other,33,Employee,Samsung,Android,6.9,2.1,2.0,1.4,1.5,7.7,80.4,14.7,28.8,165.6,113,150,Medium,Average,5,57,4.1,7.4
U04793,UK,Europe,Male,50,Self-employed,Apple,iOS,6.4,1.8,2.5,1.0,2.5,7.5,86.1,17.9,19.9,284.1,276,46,High,Poor,2,61,8.2,5.7
U04794,Germany,Europe,Other,19,Unemployed,Samsung,iOS,8.4,1.1,1.0,2.1,2.4,8.2,74.1,39.6,47.2,82.8,107,101,High,Average,8,15,5.3,8.2
U04795,Canada,North America,Female,60,Employee,Vivo,iOS,8.9,2.3,2.3,1.4,2.3,7.5,95.4,31.0,28.7,149.2,401,179,Low,Good,6,8,7.5,4.0
U04796,UK,Europe,Other,20,Employee,Vivo,Android,6.7,4.2,1.4,2.6,0.1,7.5,85.1,37.7,16.8,280.3,165,193,High,Poor,4,40,4.1,6.9
U04797,China,Asia,Other,61,Student,Huawei,iOS,4.5,4.2,2.7,2.2,2.6,5.5,76.1,28.1,11.6,146.8,110,197,High,Poor,1,59,9.8,6.2
U04798,India,Asia,Male,25,Unemployed,Oppo,iOS,5.0,1.5,0.1,1.6,0.5,8.4,82.5,25.5,15.3,75.7,122,83,Medium,Good,4,70,6.1,6.4
U04799,USA,North America,Other,37,Self-employed,Vivo,iOS,6.6,2.5,0.6,2.9,3.9,6.6,79.6,33.3,10.4,238.5,239,110,High,Poor,7,68,4.0,5.0
U04800,Pakistan,Asia,Female,29,Student,Google Pixel,iOS,1.1,1.4,1.3,0.7,3.4,7.2,80.1,36.6,19.7,70.3,305,116,High,Good,5,81,9.0,11.2
U04801,USA,North America,Other,28,Self-employed,Google Pixel,iOS,3.0,4.2,2.0,2.3,0.8,8.4,89.8,32.9,20.4,64.2,480,115,Medium,Poor,2,68,7.8,10.1
U04802,USA,North America,Other,26,Self-employed,OnePlus,Android,3.5,3.0,1.7,2.3,3.3,7.5,78.3,14.7,14.1,98.8,444,133,Low,Good,6,58,5.5,7.6
U04803,India,Asia,Male,26,Employee,OnePlus,iOS,4.3,1.3,2.8,1.8,3.5,6.5,74.5,14.3,43.1,179.0,371,111,High,Good,5,44,7.9,8.2
U04804,UK,Europe,Other,24,Unemployed,Huawei,iOS,6.6,3.8,2.5,0.6,2.1,7.0,85.1,22.4,29.1,102.0,269,145,Medium,Average,3,37,9.9,7.7
U04805,India,Asia,Male,64,Retired,Google Pixel,iOS,5.1,2.7,2.6,2.7,1.3,5.4,86.8,33.3,16.4,168.0,372,114,Medium,Poor,3,58,3.3,4.0
U04806,UK,Europe,Female,24,Employee,Google Pixel,Android,5.6,1.8,1.3,2.8,2.5,5.7,99.2,27.7,41.2,253.6,349,199,High,Average,4,46,7.7,9.4
U04807,USA,North America,Other,63,Unemployed,Vivo,Android,9.2,2.6,2.4,2.7,0.5,4.1,90.7,38.5,46.3,253.6,332,82,Medium,Average,5,14,6.4,10.3
U04808,USA,North America,Female,29,Retired,Apple,iOS,8.5,1.4,2.0,1.3,0.1,9.4,98.5,25.0,36.8,75.1,90,67,High,Poor,4,10,5.6,12.2
U04809,Brazil,South America,Female,45,Unemployed,Huawei,iOS,2.8,3.6,1.1,0.8,3.0,7.2,87.9,17.6,45.1,221.9,500,197,Medium,Average,6,73,5.7,8.7
U04810,USA,North America,Female,60,Unemployed,Oppo,Android,9.2,1.5,1.8,2.2,3.7,9.3,72.2,17.6,40.0,237.0,290,172,Medium,Average,3,51,4.8,5.9
U04811,Canada,North America,Male,49,Unemployed,Vivo,Android,4.8,3.9,1.3,1.9,3.8,6.7,98.8,12.1,5.1,288.8,493,155,Low,Good,6,73,9.7,7.7
U04812,Canada,North America,Male,65,Retired,Google Pixel,iOS,5.7,4.1,1.9,0.5,2.2,8.3,79.8,14.4,13.2,176.6,438,45,High,Good,2,52,8.8,7.6
U04813,Japan,Asia,Female,48,Unemployed,Huawei,iOS,6.6,2.2,2.8,1.4,3.5,6.7,74.8,37.4,24.4,282.1,69,161,Low,Average,2,48,6.8,8.7
U04814,China,Asia,Female,63,Unemployed,Vivo,iOS,3.8,1.8,1.5,2.8,0.0,8.0,82.5,20.0,48.3,292.7,200,146,Low,Poor,7,91,8.6,11.4
U04815,UK,Europe,Female,41,Retired,Oppo,iOS,5.2,4.1,3.0,0.2,2.9,7.1,81.0,14.2,23.2,299.5,154,79,High,Average,1,64,3.3,5.3
U04816,Germany,Europe,Female,60,Student,Oppo,Android,3.5,2.4,0.4,0.9,1.2,5.5,90.8,18.5,45.4,295.3,176,55,Medium,Poor,2,77,5.6,5.5
U04817,Australia,Oceania,Male,52,Self-employed,Google Pixel,iOS,4.0,1.1,0.8,2.2,1.4,5.0,76.2,13.3,20.7,200.2,343,47,Medium,Good,3,53,5.0,3.9
U04818,Canada,North America,Female,64,Student,Huawei,iOS,6.1,2.7,3.0,0.8,3.8,7.9,74.5,13.3,34.5,90.3,455,52,Medium,Average,1,59,9.4,6.2
U04819,Germany,Europe,Male,28,Student,OnePlus,Android,5.4,4.2,2.4,3.0,3.5,7.0,84.3,36.5,35.3,166.9,474,86,High,Poor,4,55,8.9,4.9
U04820,USA,North America,Other,32,Retired,Vivo,Android,9.5,0.8,2.2,2.2,2.1,9.1,77.9,25.6,10.5,99.8,206,74,Low,Average,7,17,9.6,5.4
U04821,Pakistan,Asia,Female,17,Self-employed,Xiaomi,iOS,5.2,0.8,0.1,0.4,3.6,6.4,90.2,37.6,34.9,290.3,425,75,Medium,Poor,8,68,10.1,4.5
U04822,Pakistan,Asia,Female,38,Unemployed,Vivo,iOS,0.5,3.8,2.9,1.7,1.4,7.7,79.2,20.2,19.6,130.0,439,142,Medium,Poor,7,97,6.4,5.7
U04823,Germany,Europe,Male,61,Self-employed,Apple,iOS,3.3,3.4,3.0,1.8,2.9,10.6,83.2,30.0,34.3,250.7,331,195,Medium,Poor,3,74,8.0,8.7
U04824,UK,Europe,Female,43,Unemployed,Oppo,Android,4.5,1.6,0.1,2.0,3.6,11.2,97.9,27.4,9.2,266.0,216,130,High,Poor,1,55,4.3,8.7
U04825,UK,Europe,Other,26,Student,OnePlus,iOS,5.7,3.7,2.1,0.0,2.3,9.1,91.5,14.7,28.9,105.1,406,124,Medium,Poor,4,59,6.8,10.7
U04826,Canada,North America,Female,25,Retired,Google Pixel,iOS,4.7,1.2,1.5,2.1,3.2,7.3,74.3,32.3,21.3,210.1,464,145,Medium,Poor,5,51,6.1,4.7
U04827,Brazil,South America,Male,34,Employee,Huawei,iOS,5.6,1.4,0.4,1.9,0.4,8.9,84.0,29.1,27.5,215.2,156,124,Medium,Average,5,45,6.6,7.5
U04828,Germany,Europe,Other,17,Employee,Xiaomi,Android,2.6,1.4,1.6,0.1,2.4,7.7,94.6,40.0,46.5,45.1,64,144,Medium,Poor,1,81,5.7,6.7
U04829,Canada,North America,Female,53,Student,Oppo,Android,4.8,4.3,1.4,1.5,2.5,7.1,82.2,19.7,38.3,186.7,102,200,High,Average,6,59,4.1,6.9
U04830,Pakistan,Asia,Other,16,Student,Oppo,Android,6.0,4.1,2.4,0.4,3.2,5.8,90.3,34.8,43.0,116.7,50,119,Medium,Poor,8,63,6.7,3.7
U04831,Japan,Asia,Female,27,Employee,Xiaomi,Android,4.0,4.5,2.9,1.9,2.2,5.0,79.3,35.8,20.2,49.9,95,75,High,Average,7,60,3.9,4.7
U04832,Australia,Oceania,Other,60,Student,Huawei,iOS,4.4,3.9,2.2,1.3,1.7,7.8,75.0,21.5,45.8,58.8,85,110,Low,Good,3,62,7.7,6.1
U04833,India,Asia,Other,30,Employee,Huawei,iOS,9.6,3.8,2.4,1.3,3.6,6.3,87.2,34.5,14.6,78.9,247,138,High,Average,5,16,7.5,9.5
U04834,USA,North America,Male,45,Student,Vivo,iOS,3.8,0.8,0.6,3.0,0.9,8.1,74.8,30.9,32.1,228.9,383,172,High,Poor,2,63,3.6,8.3
U04835,Australia,Oceania,Other,59,Unemployed,Oppo,iOS,3.4,0.6,1.1,1.7,0.6,7.0,95.5,14.2,33.6,174.9,321,148,Low,Good,6,79,5.1,8.7
U04836,Canada,North America,Female,48,Self-employed,Xiaomi,Android,7.5,1.3,2.6,2.5,3.1,6.3,84.7,11.0,11.0,147.8,424,95,High,Good,6,31,5.3,5.8
U04837,India,Asia,Female,40,Student,Oppo,iOS,3.7,0.9,0.3,2.0,1.3,5.8,83.1,38.5,14.0,39.7,98,101,High,Average,4,70,3.6,6.6
U04838,USA,North America,Female,34,Retired,Xiaomi,Android,5.5,4.0,1.1,2.8,2.0,5.4,91.8,35.5,28.8,258.1,127,42,Medium,Good,2,63,3.0,4.3
U04839,UK,Europe,Male,40,Self-employed,Google Pixel,iOS,4.7,3.0,2.8,1.4,1.7,8.1,86.2,31.6,21.1,20.0,476,72,Medium,Good,4,64,0.6,7.1
U04840,Japan,Asia,Female,39,Unemployed,Huawei,Android,9.6,1.5,1.4,1.0,1.5,7.4,87.4,30.7,5.6,265.5,292,179,Medium,Average,5,4,8.8,4.4
U04841,USA,North America,Male,41,Retired,Vivo,Android,6.4,4.1,2.3,1.6,0.7,5.5,96.0,12.1,10.2,215.5,196,129,High,Poor,3,53,5.5,3.7
U04842,Canada,North America,Male,19,Self-employed,OnePlus,Android,1.7,1.5,2.2,2.6,2.1,10.0,91.2,11.1,6.7,75.2,493,67,Medium,Good,5,82,3.8,6.0
U04843,UK,Europe,Other,47,Unemployed,Google Pixel,Android,3.2,2.0,2.7,2.5,3.3,8.3,91.9,28.4,21.5,138.3,345,89,Medium,Poor,5,86,3.9,7.9
U04844,India,Asia,Male,35,Unemployed,Google Pixel,iOS,6.8,0.8,1.3,1.8,2.5,6.1,85.6,38.1,28.9,260.6,479,61,Low,Poor,4,37,6.3,3.5
U04845,Australia,Oceania,Other,60,Self-employed,Google Pixel,Android,6.5,3.2,0.5,0.9,3.0,5.1,74.9,26.0,31.5,66.0,338,179,Low,Poor,4,49,7.4,4.0
U04846,Australia,Oceania,Other,62,Unemployed,Oppo,Android,10.1,3.6,1.3,1.2,2.4,6.3,86.5,24.7,41.8,68.6,57,32,Low,Average,5,13,8.3,8.7
U04847,Canada,North America,Female,25,Retired,Vivo,iOS,0.4,0.6,0.5,2.7,0.8,7.5,76.9,38.2,18.2,101.3,460,182,Low,Poor,8,97,5.6,8.4
U04848,Pakistan,Asia,Male,65,Retired,Huawei,Android,11.8,2.2,0.8,1.2,3.9,6.6,70.6,14.4,5.8,186.2,337,55,Medium,Average,6,0,5.9,6.4
U04849,Japan,Asia,Male,33,Self-employed,Oppo,Android,3.3,0.5,2.3,2.5,1.7,4.8,96.6,21.4,36.3,128.9,368,42,High,Poor,7,65,6.5,6.9
U04850,Japan,Asia,Male,63,Unemployed,Apple,Android,5.7,3.6,0.4,1.0,0.7,8.1,96.4,12.1,38.6,143.1,418,65,Low,Good,5,22,7.2,7.7
U04851,Pakistan,Asia,Female,31,Student,Xiaomi,Android,3.7,3.0,1.1,2.0,0.5,6.0,84.7,27.2,45.8,277.5,361,178,Low,Good,6,77,6.3,5.9
U04852,UK,Europe,Male,36,Retired,Samsung,iOS,6.4,1.8,2.0,0.2,2.2,9.1,73.3,21.9,24.2,146.5,340,102,High,Average,4,45,5.1,7.5
U04853,UK,Europe,Male,39,Unemployed,Google Pixel,iOS,7.6,4.0,2.9,2.7,3.9,5.0,93.3,36.6,27.1,116.7,179,30,Medium,Poor,5,44,5.8,8.1
U04854,Japan,Asia,Female,64,Unemployed,OnePlus,Android,8.8,0.5,1.8,2.9,2.1,6.6,80.6,38.2,49.3,239.7,56,76,Low,Average,4,30,7.0,6.6
U04855,Brazil,South America,Male,45,Employee,OnePlus,iOS,3.1,3.9,0.2,2.0,2.8,5.3,96.4,22.5,18.3,195.4,330,98,Medium,Average,1,91,4.4,8.1
U04856,UK,Europe,Female,17,Self-employed,Huawei,Android,5.0,2.6,1.6,0.0,4.0,5.9,94.9,23.3,8.0,214.4,410,160,Low,Good,6,51,10.0,7.8
U04857,Canada,North America,Female,58,Retired,Google Pixel,iOS,4.2,0.9,2.3,1.9,3.9,7.7,74.2,28.9,47.6,228.2,425,150,Medium,Poor,8,66,4.4,6.3
U04858,India,Asia,Other,43,Student,Vivo,Android,6.3,3.9,0.7,1.4,3.4,8.7,73.6,31.9,24.7,163.7,125,154,High,Poor,4,57,2.7,8.1
U04859,India,Asia,Male,32,Student,Apple,Android,2.7,2.5,1.9,1.7,0.0,6.3,95.3,11.8,23.5,51.1,300,104,High,Average,7,87,3.5,9.3
U04860,Australia,Oceania,Other,33,Employee,Huawei,iOS,7.5,1.1,1.8,2.9,2.2,5.3,91.4,27.3,9.7,285.0,440,182,Low,Poor,3,43,6.5,4.5
U04861,Japan,Asia,Female,23,Unemployed,Apple,iOS,3.9,3.7,0.2,1.8,3.9,8.9,93.6,10.2,15.1,144.6,386,79,Low,Good,8,68,7.0,10.6
U04862,China,Asia,Other,46,Employee,OnePlus,iOS,6.3,0.8,2.4,1.9,3.2,6.5,87.0,22.9,48.3,238.4,417,53,High,Average,4,54,7.7,6.6
U04863,Japan,Asia,Other,46,Employee,Xiaomi,iOS,4.9,3.4,2.7,0.5,2.3,6.3,86.6,23.8,36.3,163.7,397,161,Low,Average,6,41,7.8,7.2
U04864,Germany,Europe,Female,46,Self-employed,Samsung,iOS,6.5,0.7,2.7,2.1,2.7,8.6,73.3,31.4,8.4,35.6,292,113,Medium,Good,7,52,7.0,5.5
U04865,Germany,Europe,Female,33,Retired,Xiaomi,Android,5.2,4.3,0.4,0.2,3.4,7.6,80.9,23.7,28.0,251.0,352,62,Low,Poor,4,71,6.2,5.4
U04866,India,Asia,Other,51,Student,Huawei,iOS,2.2,1.6,1.4,1.5,2.9,5.8,85.6,28.6,22.9,221.2,382,43,Medium,Average,6,80,3.0,6.6
U04867,China,Asia,Male,35,Unemployed,Apple,Android,7.1,1.3,2.6,0.3,1.5,8.0,95.6,27.9,24.7,241.6,107,117,High,Good,5,66,5.9,5.7
U04868,Canada,North America,Other,40,Retired,Oppo,iOS,7.9,1.9,0.6,0.6,1.5,5.1,90.5,20.1,19.7,139.0,383,179,Low,Good,3,0,3.9,4.9
U04869,Brazil,South America,Female,29,Self-employed,Apple,iOS,5.9,0.6,1.0,1.9,2.8,7.5,92.6,35.8,10.2,43.2,409,195,Medium,Poor,2,55,5.4,9.8
U04870,Germany,Europe,Male,65,Retired,OnePlus,iOS,6.9,3.9,1.4,0.1,1.0,5.8,72.6,22.2,36.4,204.9,224,143,High,Good,4,38,4.4,10.0
U04871,Australia,Oceania,Other,16,Self-employed,Xiaomi,Android,7.9,4.4,2.7,0.5,1.4,6.2,92.5,39.3,37.2,90.6,307,115,Low,Good,7,24,6.0,4.8
U04872,Japan,Asia,Female,43,Employee,Oppo,Android,4.8,1.0,0.5,0.1,0.9,6.0,96.6,33.8,23.7,227.7,210,82,High,Poor,5,84,8.7,6.2
U04873,Pakistan,Asia,Other,32,Student,Oppo,iOS,5.3,1.1,2.4,0.7,2.1,6.5,92.7,30.3,14.2,41.6,251,199,High,Good,4,55,6.4,8.5
U04874,Australia,Oceania,Other,22,Self-employed,Samsung,Android,4.3,0.8,2.4,2.0,3.0,9.3,87.1,27.3,32.0,239.6,65,51,Medium,Poor,5,49,7.4,4.8
U04875,India,Asia,Male,25,Unemployed,Oppo,Android,5.4,0.6,2.3,2.7,1.9,11.5,95.1,26.7,46.9,162.4,220,84,Low,Poor,1,59,6.7,6.4
U04876,Pakistan,Asia,Other,22,Student,Google Pixel,iOS,5.1,2.0,2.4,0.4,0.8,8.9,86.0,36.4,10.9,178.0,376,179,Medium,Good,6,69,7.6,8.7
U04877,USA,North America,Other,44,Student,Samsung,iOS,7.1,3.0,2.2,1.4,0.7,7.2,73.3,30.5,21.9,178.9,129,113,High,Average,7,42,7.6,8.4
U04878,India,Asia,Other,55,Retired,Oppo,iOS,2.0,4.2,2.5,2.2,1.0,7.2,80.9,35.5,6.0,238.8,136,35,Low,Poor,4,98,8.6,6.2
U04879,USA,North America,Female,33,Student,Xiaomi,Android,8.7,3.3,1.4,1.0,3.4,10.9,85.6,33.5,49.8,200.3,165,71,Low,Poor,6,36,7.4,6.2
U04880,Pakistan,Asia,Male,31,Student,Vivo,iOS,4.1,0.9,1.1,2.1,1.4,5.7,79.3,24.6,6.0,157.5,392,138,Low,Poor,4,72,6.4,5.9
U04881,Pakistan,Asia,Female,51,Self-employed,Apple,iOS,8.6,3.7,2.5,1.6,0.1,6.8,96.8,21.5,6.8,249.3,338,69,High,Good,4,28,3.4,6.3
U04882,Brazil,South America,Male,23,Student,Apple,Android,5.6,2.6,0.3,2.9,1.1,9.1,99.8,10.2,26.8,217.4,354,181,Low,Good,7,59,6.3,7.4
U04883,USA,North America,Male,52,Employee,Apple,iOS,4.3,3.2,2.8,1.9,2.1,5.8,85.1,27.8,37.0,242.6,263,98,High,Average,3,62,8.2,9.1
U04884,Brazil,South America,Other,48,Retired,Oppo,Android,4.9,3.4,2.6,2.7,2.4,10.0,96.8,32.9,14.1,29.9,228,107,High,Poor,8,70,6.0,6.7
U04885,UK,Europe,Female,26,Employee,Huawei,Android,9.8,3.9,0.3,2.6,3.4,7.3,90.9,19.0,9.2,237.9,210,132,Low,Average,4,24,5.4,4.1
U04886,India,Asia,Male,44,Employee,OnePlus,iOS,9.9,3.8,2.1,0.9,3.6,7.5,86.5,24.0,30.9,155.3,191,197,Low,Poor,8,19,5.1,10.0
U04887,USA,North America,Female,45,Retired,Samsung,Android,7.4,3.9,0.5,0.1,1.6,8.1,77.6,16.6,12.8,229.8,93,102,Low,Good,4,38,3.8,7.3
U04888,Pakistan,Asia,Other,26,Student,Google Pixel,iOS,1.6,1.3,1.7,2.8,1.5,7.0,74.1,30.8,34.5,20.4,189,188,Low,Poor,5,92,6.8,8.8
U04889,Pakistan,Asia,Female,18,Retired,Huawei,Android,4.0,1.2,0.6,0.1,3.9,4.1,96.3,26.6,24.4,86.5,171,74,Low,Good,8,71,9.3,8.6
U04890,Brazil,South America,Other,17,Unemployed,OnePlus,iOS,7.5,3.8,0.8,2.1,0.4,7.6,89.5,25.3,43.2,146.6,334,110,Medium,Poor,5,35,7.4,6.8
U04891,UK,Europe,Male,65,Unemployed,OnePlus,Android,3.5,1.0,0.0,2.2,2.6,6.9,97.1,26.3,47.5,190.6,481,84,High,Average,6,59,9.0,3.9
U04892,Canada,North America,Female,59,Student,OnePlus,Android,4.5,2.3,1.6,2.9,0.2,8.9,89.4,37.7,15.6,79.4,188,124,High,Average,7,49,4.7,6.6
U04893,China,Asia,Male,56,Employee,OnePlus,iOS,10.0,3.6,0.2,0.0,3.1,8.2,74.1,27.3,9.2,102.7,121,142,Low,Good,7,16,7.0,5.6
U04894,China,Asia,Male,22,Retired,Samsung,Android,4.3,1.3,0.0,0.8,0.9,7.6,90.5,35.8,15.7,82.5,157,200,High,Poor,4,58,3.7,6.2
U04895,Pakistan,Asia,Male,62,Retired,Apple,iOS,6.2,4.4,1.0,1.1,1.3,5.7,88.9,28.1,28.8,122.0,311,125,Low,Good,9,56,8.8,6.3
U04896,Germany,Europe,Male,26,Employee,Samsung,iOS,9.0,0.6,1.8,2.4,3.5,8.2,79.6,23.8,6.6,241.1,60,98,Low,Poor,5,25,5.6,5.0
U04897,Germany,Europe,Other,21,Employee,Google Pixel,Android,3.8,3.4,0.6,0.7,1.3,6.0,83.0,37.5,6.2,198.7,423,77,Medium,Average,6,58,6.8,8.4
U04898,Germany,Europe,Female,33,Employee,Xiaomi,Android,5.8,3.8,0.1,0.5,3.8,4.8,78.4,10.4,16.4,225.9,114,119,High,Average,5,50,5.4,4.0
U04899,UK,Europe,Other,28,Self-employed,OnePlus,Android,7.6,1.5,0.7,0.1,3.9,8.8,77.7,35.1,26.8,292.2,312,59,High,Average,4,37,7.5,6.2
U04900,China,Asia,Female,22,Unemployed,OnePlus,iOS,8.2,0.8,1.3,0.3,3.6,9.8,94.9,28.6,25.4,147.2,132,198,Medium,Poor,1,33,9.3,6.5
U04901,Germany,Europe,Female,53,Self-employed,Oppo,Android,6.2,0.6,0.7,2.0,3.7,5.4,96.8,34.7,47.8,98.4,482,64,Low,Good,5,64,2.5,8.5
U04902,Brazil,South America,Male,19,Retired,Vivo,iOS,6.0,0.9,2.9,2.6,3.5,6.1,93.7,29.0,7.4,205.5,320,78,Medium,Poor,6,43,4.9,7.8
U04903,Japan,Asia,Female,64,Self-employed,Oppo,Android,5.1,3.5,2.8,2.4,1.5,10.5,99.5,20.9,15.5,291.1,236,68,Medium,Good,2,57,7.3,8.5
U04904,UK,Europe,Female,57,Self-employed,Huawei,Android,4.7,2.2,2.8,1.1,3.3,6.4,86.4,31.2,12.6,229.7,375,89,Low,Poor,5,51,6.5,5.9
U04905,India,Asia,Male,15,Student,Samsung,Android,2.9,1.1,0.5,1.6,2.5,6.7,82.6,18.0,8.0,33.9,361,69,High,Good,7,76,5.2,5.6
U04906,India,Asia,Male,33,Employee,Vivo,iOS,6.1,3.4,3.0,1.3,1.8,6.1,89.8,32.1,40.5,41.7,131,46,Low,Poor,3,52,6.7,7.6
U04907,UK,Europe,Female,33,Self-employed,OnePlus,iOS,5.6,2.6,2.0,1.6,0.0,11.5,95.3,16.0,15.4,201.4,308,192,High,Poor,5,81,11.2,5.4
U04908,Japan,Asia,Male,24,Self-employed,Vivo,Android,0.6,4.4,1.7,0.9,2.9,6.9,96.4,18.9,19.6,142.8,171,196,Low,Average,2,94,7.2,5.9
U04909,Japan,Asia,Other,22,Self-employed,Xiaomi,iOS,4.7,2.8,1.4,1.3,0.9,7.2,98.9,15.5,28.7,44.4,500,142,High,Good,5,72,6.0,7.3
U04910,UK,Europe,Male,61,Self-employed,OnePlus,Android,6.5,2.3,1.4,0.0,1.5,9.0,98.6,30.3,46.4,76.1,69,121,High,Good,5,61,4.9,7.0
U04911,Japan,Asia,Male,23,Unemployed,OnePlus,iOS,8.2,1.5,2.0,2.3,1.1,8.0,82.2,20.5,5.2,181.4,305,80,Medium,Good,4,36,3.6,8.8
U04912,USA,North America,Male,52,Student,Huawei,Android,3.8,4.0,1.6,0.6,3.3,8.2,93.3,12.5,7.2,58.2,481,174,Low,Good,4,87,5.1,8.8
U04913,India,Asia,Other,28,Unemployed,Vivo,iOS,11.0,2.6,1.2,0.6,2.4,7.2,86.5,18.7,25.1,227.1,236,30,Medium,Average,6,17,5.3,11.6
U04914,UK,Europe,Male,17,Self-employed,Apple,Android,7.8,1.5,0.5,1.0,3.6,5.2,92.6,36.7,42.9,148.5,176,161,High,Average,3,59,3.4,7.2
U04915,USA,North America,Female,34,Unemployed,Xiaomi,iOS,4.8,0.5,2.5,1.9,0.2,9.5,79.1,31.7,7.7,226.2,476,63,High,Good,4,80,9.0,7.1
U04916,India,Asia,Female,52,Unemployed,Oppo,Android,6.8,1.8,1.5,2.9,0.5,7.8,96.0,39.7,49.6,243.1,172,132,Medium,Poor,4,37,3.4,6.7
U04917,Australia,Oceania,Female,15,Unemployed,OnePlus,Android,9.1,1.0,1.9,2.7,1.9,9.3,92.9,29.1,5.1,54.2,242,135,Medium,Poor,6,11,3.2,5.0
U04918,India,Asia,Male,63,Employee,Google Pixel,Android,9.0,3.0,2.4,0.6,2.8,9.3,96.1,13.5,24.8,258.2,236,30,Low,Good,4,27,3.2,5.4
U04919,Pakistan,Asia,Male,61,Self-employed,Vivo,Android,4.8,2.7,1.1,3.0,2.4,9.2,90.5,13.9,49.6,34.4,118,124,Medium,Poor,3,65,6.8,8.3
U04920,Brazil,South America,Male,63,Unemployed,OnePlus,Android,6.7,3.2,2.7,1.8,3.6,9.9,93.5,35.9,34.7,165.2,142,165,Low,Good,5,68,10.5,7.7
U04921,Japan,Asia,Other,43,Employee,Apple,iOS,8.5,3.6,2.4,1.4,0.3,8.8,89.2,16.3,43.7,222.1,377,31,High,Poor,7,37,4.5,8.9
U04922,Australia,Oceania,Other,56,Student,Vivo,iOS,6.9,2.7,0.6,0.9,0.9,10.3,79.4,15.6,21.7,214.3,275,45,High,Good,6,38,5.2,4.1
U04923,Australia,Oceania,Other,59,Retired,Apple,Android,2.6,2.1,1.3,2.7,2.2,6.6,81.7,17.6,24.3,261.3,143,157,Medium,Good,5,67,5.8,7.8
U04924,Brazil,South America,Other,41,Unemployed,Google Pixel,Android,5.1,2.1,0.9,2.3,2.7,5.8,99.9,19.4,43.0,104.7,283,93,Medium,Good,5,45,8.8,7.1
U04925,Canada,North America,Male,39,Student,Oppo,Android,7.3,2.1,2.0,0.3,3.4,9.8,71.9,28.2,13.5,45.7,397,80,Medium,Poor,3,39,8.7,4.6
U04926,India,Asia,Female,53,Student,Google Pixel,iOS,5.9,4.3,1.0,3.0,2.2,5.4,95.3,20.5,8.8,43.6,61,172,Low,Average,2,33,7.5,7.3
U04927,Australia,Oceania,Male,48,Unemployed,Vivo,iOS,6.4,1.4,0.2,0.2,1.0,6.3,76.4,13.8,16.9,169.5,145,101,Medium,Average,8,56,5.5,6.7
U04928,Pakistan,Asia,Male,44,Retired,OnePlus,iOS,6.0,4.0,1.3,1.9,2.1,7.3,76.6,32.9,7.5,121.5,205,38,Medium,Average,5,56,6.0,9.2
U04929,Germany,Europe,Female,51,Unemployed,Oppo,Android,5.4,3.1,0.4,1.3,1.2,6.1,80.1,27.3,45.4,271.3,158,58,Medium,Average,6,48,2.5,4.1
U04930,Germany,Europe,Female,37,Retired,Oppo,iOS,0.5,2.8,1.4,1.2,3.8,9.8,88.0,34.5,47.9,246.8,418,145,Low,Good,5,89,5.0,5.8
U04931,USA,North America,Female,44,Employee,Samsung,Android,4.8,1.9,2.2,2.7,0.5,5.5,70.0,36.7,15.7,63.0,390,44,Low,Poor,7,56,4.2,5.8
U04932,Australia,Oceania,Male,64,Student,Xiaomi,Android,7.1,1.3,0.6,1.8,2.7,8.8,80.4,32.9,42.7,276.6,232,152,Low,Good,5,31,3.5,8.1
U04933,Japan,Asia,Female,26,Self-employed,OnePlus,Android,5.1,4.1,0.2,0.9,2.5,7.4,98.2,27.1,41.9,278.4,208,30,Medium,Good,5,55,9.4,7.3
